snapshot,bids_price,asks_price,timestamps,simple_mid_price,mid_price,spread,imbalance
826,76979.77,76979.78,19:14:03,76979.775,76979.77954177948,0.00999999999476131,0.2479827196222514
827,76993.99,76994.0,19:14:08,76993.995,76993.99973222971,0.00999999999476131,0.44511074447887566
828,76993.99,76994.0,19:14:12,76993.995,76993.99932054293,0.00999999999476131,0.458960250161711
829,76993.99,76994.0,19:14:18,76993.995,76993.99998133657,0.00999999999476131,0.4163160331918488
830,76993.99,76994.0,19:14:22,76993.995,76993.99940319436,0.00999999999476131,0.4125144914803161
831,76993.99,76994.0,19:14:27,76993.995,76993.99305372508,0.00999999999476131,-0.2798581003689317
832,76993.99,76994.0,19:14:33,76993.995,76993.99295966541,0.00999999999476131,-0.2628878591114016
833,76993.99,76994.0,19:14:38,76993.995,76993.99273720884,0.00999999999476131,-0.2603521032072508
834,76993.99,76994.0,19:14:43,76993.995,76993.99346013408,0.00999999999476131,-0.24327445686889929
835,76993.99,76994.0,19:14:48,76993.995,76993.9933628544,0.00999999999476131,-0.325831258794721
836,76990.52,76990.53,19:14:53,76990.525,76990.52113336333,0.00999999999476131,-0.36688331792923007
837,76993.15,76993.16,19:14:58,76993.155,76993.1597657309,0.010000000009313226,0.42940027209826287
838,76999.95,76999.96,19:15:02,76999.955,76999.9575850455,0.010000000009313226,0.28821566898032813
839,76989.22,76989.23,19:15:07,76989.225,76989.22489818353,0.00999999999476131,-0.3861791656475262
840,76989.22,76989.23,19:15:13,76989.225,76989.22517011427,0.00999999999476131,-0.35701493530549366
841,76989.22,76989.23,19:15:18,76989.225,76989.2228253432,0.00999999999476131,-0.5327831757627317
842,76989.22,76989.23,19:15:23,76989.225,76989.22284613157,0.00999999999476131,-0.5632458003852823
843,76987.11,76987.12,19:15:28,76987.11499999999,76987.11087300601,0.00999999999476131,-0.5735157021604199
844,76987.11,76987.12,19:15:32,76987.11499999999,76987.11134014594,0.00999999999476131,-0.7186748040814053
845,76987.11,76987.12,19:15:38,76987.11499999999,76987.11794285172,0.00999999999476131,-0.27679641614133327
846,76987.11,76987.12,19:15:43,76987.11499999999,76987.1157580475,0.00999999999476131,-0.39548299962406475
847,76980.0,76980.01,19:15:48,76980.005,76980.00000706122,0.00999999999476131,-0.9416586955953982
848,76980.0,76980.01,19:15:53,76980.005,76980.00996956881,0.00999999999476131,0.14954435608442648
849,76980.0,76980.01,19:15:58,76980.005,76980.00959733153,0.00999999999476131,0.11185029636158414
850,76980.0,76980.01,19:16:03,76980.005,76980.0097926821,0.00999999999476131,0.07913098641695746
851,76980.0,76980.01,19:16:08,76980.005,76980.00981607146,0.00999999999476131,0.022422076016736174
852,76989.18,76989.19,19:16:13,76989.185,76989.18999194303,0.010000000009313226,0.3252513271051812
853,76989.18,76989.19,19:16:18,76989.185,76989.18907985183,0.010000000009313226,0.2101759202159054
854,76989.18,76989.19,19:16:23,76989.185,76989.18928791033,0.010000000009313226,0.22066000848969752
855,76989.18,76989.19,19:16:28,76989.185,76989.189203124,0.010000000009313226,0.19814799814699746
856,76999.62,76999.63,19:16:33,76999.625,76999.62930598522,0.010000000009313226,0.5049897480909725
857,76999.99,77000.0,19:16:38,76999.995,76999.99912479731,0.00999999999476131,0.49686292469301957
858,76999.99,77000.0,19:16:43,76999.995,76999.99894352694,0.00999999999476131,0.49032272294278906
859,77026.77,77026.78,19:16:48,77026.775,77026.77453308486,0.00999999999476131,-0.024119769641576153
860,77026.77,77026.78,19:16:53,77026.775,77026.77109447116,0.00999999999476131,-0.27890191666408404
861,77026.77,77026.78,19:16:58,77026.775,77026.7734641352,0.00999999999476131,-0.2750187230607727
862,77016.63,77016.64,19:17:03,77016.63500000001,77016.63001201379,0.00999999999476131,-0.7811299779968716
863,77014.82,77014.83,19:17:08,77014.82500000001,77014.82044687934,0.00999999999476131,-0.7389470122752836
864,77002.22,77002.23,19:17:13,77002.225,77002.22147490724,0.00999999999476131,-0.6851904091878828
865,77002.22,77002.23,19:17:18,77002.225,77002.2214820028,0.00999999999476131,-0.6861071457207024
866,77002.22,77002.23,19:17:23,77002.225,77002.2251559201,0.00999999999476131,-0.33659029472175905
867,77002.22,77002.23,19:17:28,77002.225,77002.22275135636,0.00999999999476131,-0.5451783236775649
868,77008.89,77008.9,19:17:33,77008.89499999999,77008.89682168387,0.00999999999476131,-0.06673239634285937
869,77008.89,77008.9,19:17:38,77008.89499999999,77008.89071140939,0.00999999999476131,-0.6064408685413637
870,77005.21,77005.22,19:17:43,77005.215,77005.21024656776,0.00999999999476131,-0.5922396874399165
871,77005.21,77005.22,19:17:48,77005.215,77005.21495155958,0.00999999999476131,-0.07426109043828048
872,77005.21,77005.22,19:17:53,77005.215,77005.21479936913,0.00999999999476131,-0.25770472816433815
873,77005.21,77005.22,19:17:58,77005.215,77005.2150620271,0.00999999999476131,-0.2385279042880703
874,77008.01,77008.02,19:18:03,77008.015,77008.01910407103,0.010000000009313226,0.20750420466676786
875,77008.01,77008.02,19:18:08,77008.015,77008.01994638704,0.010000000009313226,0.30563490919516423
876,77015.67,77015.68,19:18:13,77015.67499999999,77015.67518620972,0.00999999999476131,0.05130457506266588
877,77015.67,77015.68,19:18:18,77015.67499999999,77015.6769696884,0.00999999999476131,0.18466701489530968
878,77015.67,77015.68,19:18:23,77015.67499999999,77015.67907606186,0.00999999999476131,0.41026630976159867
879,77015.67,77015.68,19:18:28,77015.67499999999,77015.67955723326,0.00999999999476131,0.38092269907229603
880,77015.67,77015.68,19:18:33,77015.67499999999,77015.6795602518,0.00999999999476131,0.424323432889995
881,77015.67,77015.68,19:18:38,77015.67499999999,77015.67886705829,0.00999999999476131,0.3774007757069473
882,77015.67,77015.68,19:18:43,77015.67499999999,77015.67591298612,0.00999999999476131,0.18900405414514707
883,77015.67,77015.68,19:18:48,77015.67499999999,77015.67922865314,0.00999999999476131,0.5309080418666292
884,77015.67,77015.68,19:18:53,77015.67499999999,77015.67985605031,0.00999999999476131,0.5979193360577983
885,77020.15,77020.16,19:18:58,77020.155,77020.15944751055,0.010000000009313226,0.8554938726992269
886,77020.15,77020.16,19:19:03,77020.155,77020.15945217974,0.010000000009313226,0.6961352314127491
887,77020.15,77020.16,19:19:08,77020.155,77020.15564510397,0.010000000009313226,0.3019913111006624
888,77022.81,77022.82,19:19:13,77022.815,77022.81974787083,0.010000000009313226,0.7006634266963327
889,77022.81,77022.82,19:19:18,77022.815,77022.81973360435,0.010000000009313226,0.6707778166083052
890,77022.81,77022.82,19:19:23,77022.815,77022.81697796436,0.010000000009313226,0.34516249794227954
891,77022.81,77022.82,19:19:28,77022.815,77022.81574014152,0.010000000009313226,0.27586760661334725
892,76980.0,76980.01,19:19:33,76980.005,76980.00039931128,0.00999999999476131,-0.8628390180435885
893,76964.94,76964.95,19:19:38,76964.945,76964.94101300358,0.00999999999476131,-0.7284877394269924
894,76961.28,76961.29,19:19:43,76961.285,76961.28914788723,0.00999999999476131,-0.048951398441261236
895,76961.28,76961.29,19:19:48,76961.285,76961.28652551245,0.00999999999476131,-0.10947158145452827
896,76961.28,76961.29,19:19:53,76961.285,76961.28540206465,0.00999999999476131,-0.43052001901969317
897,76952.71,76952.72,19:19:58,76952.715,76952.71568186869,0.00999999999476131,-0.30558186786903463
898,76952.71,76952.72,19:20:03,76952.715,76952.714908908,0.00999999999476131,-0.5242935024173146
899,76926.99,76927.0,19:20:08,76926.995,76926.99888632467,0.00999999999476131,0.34942121343120175
900,76926.99,76927.0,19:20:13,76926.995,76926.99247274535,0.00999999999476131,-0.35349736538320947
901,76939.67,76939.68,19:20:18,76939.67499999999,76939.67444096625,0.00999999999476131,0.11122237133792602
902,76928.84,76928.85,19:20:23,76928.845,76928.84018979082,0.010000000009313226,-0.7367904705250229
903,76928.84,76928.85,19:20:28,76928.845,76928.84128080822,0.010000000009313226,-0.6588841123559275
904,76908.0,76908.01,19:20:33,76908.005,76908.00053795015,0.00999999999476131,-0.7625561163750915
905,76908.0,76908.01,19:20:38,76908.005,76908.00324579758,0.00999999999476131,-0.6367608323476407
906,76898.24,76898.25,19:20:43,76898.245,76898.24411803954,0.00999999999476131,-0.2609747185314702
907,76898.24,76898.25,19:20:48,76898.245,76898.24312932654,0.00999999999476131,-0.4981517585819682
908,76898.24,76898.25,19:20:53,76898.245,76898.24557535809,0.00999999999476131,-0.3894013669718018
909,76898.24,76898.25,19:20:58,76898.245,76898.24708580512,0.00999999999476131,-0.1380024372762737
910,76898.24,76898.25,19:21:04,76898.245,76898.24481775965,0.00999999999476131,-0.31555140610564564
911,76898.24,76898.25,19:21:08,76898.245,76898.24536164217,0.00999999999476131,-0.37012308247654796
912,76894.46,76894.47,19:21:13,76894.465,76894.46058158453,0.00999999999476131,-0.7477191400915099
913,76894.46,76894.47,19:21:18,76894.465,76894.4656815246,0.00999999999476131,-0.43630872337012433
914,76894.46,76894.47,19:21:23,76894.465,76894.46581295163,0.00999999999476131,-0.37370296952197574
915,76894.46,76894.47,19:21:28,76894.465,76894.46792085434,0.00999999999476131,-0.0439758660046604
916,76894.46,76894.47,19:21:33,76894.465,76894.46790904265,0.00999999999476131,-0.1354106832472469
917,76894.46,76894.47,19:21:38,76894.465,76894.46891819211,0.00999999999476131,-0.09227113230230513
918,76898.24,76898.25,19:21:43,76898.245,76898.24389984149,0.00999999999476131,-0.34234987671270806
919,76880.01,76880.02,19:21:48,76880.015,76880.01085159545,0.010000000009313226,-0.8453105326344763
920,76880.01,76880.02,19:21:53,76880.015,76880.01265150859,0.010000000009313226,-0.6157831893074914
921,76880.01,76880.02,19:21:59,76880.015,76880.01558957719,0.010000000009313226,-0.20560191996389254
922,76880.01,76880.02,19:22:03,76880.015,76880.01088576268,0.010000000009313226,-0.7531379250511945
923,76871.83,76871.84,19:22:09,76871.83499999999,76871.83454518061,0.00999999999476131,-0.29598286767765736
924,76871.83,76871.84,19:22:13,76871.83499999999,76871.83590871259,0.00999999999476131,-0.1339916570290448
925,76871.83,76871.84,19:22:18,76871.83499999999,76871.83665909371,0.00999999999476131,-0.07241150068928431
926,76876.14,76876.15,19:22:24,76876.14499999999,76876.14859523473,0.00999999999476131,0.5397754320481822
927,76876.14,76876.15,19:22:28,76876.14499999999,76876.14892704455,0.00999999999476131,0.5727143509100246
928,76876.14,76876.15,19:22:33,76876.14499999999,76876.14800540269,0.00999999999476131,0.4259931765710089
929,76876.14,76876.15,19:22:38,76876.14499999999,76876.14370998219,0.00999999999476131,-0.2358954374743277
930,76876.14,76876.15,19:22:43,76876.14499999999,76876.14326942772,0.00999999999476131,-0.08440067959691325
931,76874.86,76874.87,19:22:48,76874.86499999999,76874.86057950906,0.00999999999476131,-0.5217111232081293
932,76874.86,76874.87,19:22:54,76874.86499999999,76874.86072260924,0.00999999999476131,-0.5905610048468102
933,76874.86,76874.87,19:22:58,76874.86499999999,76874.86168234513,0.00999999999476131,-0.6018263482473386
934,76874.86,76874.87,19:23:04,76874.86499999999,76874.86025456233,0.00999999999476131,-0.44082517971973934
935,76874.86,76874.87,19:23:09,76874.86499999999,76874.86269041612,0.00999999999476131,-0.41731664814609953
936,76874.86,76874.87,19:23:13,76874.86499999999,76874.8652141706,0.00999999999476131,-0.10697728426229569
937,76874.86,76874.87,19:23:19,76874.86499999999,76874.86589199088,0.00999999999476131,-0.09291692442807216
938,76874.86,76874.87,19:23:23,76874.86499999999,76874.8646445363,0.00999999999476131,-0.13796827354025384
939,76874.86,76874.87,19:23:28,76874.86499999999,76874.8654832364,0.00999999999476131,-0.07582111538195972
940,76874.86,76874.87,19:23:33,76874.86499999999,76874.8676355944,0.00999999999476131,0.09921816686747963
941,76874.86,76874.87,19:23:38,76874.86499999999,76874.86691434307,0.00999999999476131,0.06100869877452676
942,76874.86,76874.87,19:23:43,76874.86499999999,76874.86227226064,0.00999999999476131,-0.6764997134893115
943,76874.86,76874.87,19:23:49,76874.86499999999,76874.86089976227,0.00999999999476131,-0.7139583851936928
944,76874.86,76874.87,19:23:54,76874.86499999999,76874.86076354625,0.00999999999476131,-0.6849007559747738
945,76874.86,76874.87,19:23:59,76874.86499999999,76874.86117447808,0.00999999999476131,-0.7078244450022321
946,76858.44,76858.45,19:24:04,76858.445,76858.44056877393,0.00999999999476131,-0.7313077644808882
947,76858.44,76858.45,19:24:08,76858.445,76858.44228274428,0.00999999999476131,-0.6496605995410935
948,76850.0,76850.01,19:24:14,76850.005,76850.00559181928,0.00999999999476131,-0.28879332549414893
949,76850.0,76850.01,19:24:18,76850.005,76850.00664260752,0.00999999999476131,-0.24271792679072715
950,76850.0,76850.01,19:24:24,76850.005,76850.00876585371,0.00999999999476131,0.09008160757103445
951,76853.53,76853.54,19:24:29,76853.535,76853.53922189749,0.00999999999476131,0.37785134049309804
952,76865.4,76865.41,19:24:34,76865.405,76865.40802688507,0.010000000009313226,0.5671825222023215
953,76865.4,76865.41,19:24:39,76865.405,76865.40847595206,0.010000000009313226,0.6540847856593401
954,76865.4,76865.41,19:24:44,76865.405,76865.40864728688,0.010000000009313226,0.5556419921059488
955,76865.4,76865.41,19:24:48,76865.405,76865.40826090208,0.010000000009313226,0.5533623055079802
956,76865.4,76865.41,19:24:54,76865.405,76865.40759314621,0.010000000009313226,0.5133778552707083
957,76872.97,76872.98,19:24:59,76872.975,76872.97689307669,0.00999999999476131,0.41391756398366625
958,76872.97,76872.98,19:25:04,76872.975,76872.97259827075,0.00999999999476131,0.04449077529011093
959,76880.63,76880.64,19:25:09,76880.63500000001,76880.63900222433,0.00999999999476131,0.5527289665535432
960,76880.63,76880.64,19:25:14,76880.63500000001,76880.63942147476,0.00999999999476131,0.6757527905865732
961,76896.16,76896.17,19:25:19,76896.16500000001,76896.16032742211,0.00999999999476131,0.0032949835491176607
962,76882.57,76882.58,19:25:24,76882.57500000001,76882.57013481743,0.00999999999476131,-0.6532225579953923
963,76880.63,76880.64,19:25:29,76880.63500000001,76880.63391742243,0.00999999999476131,-0.23370099871804478
964,76874.65,76874.66,19:25:34,76874.655,76874.65291067975,0.010000000009313226,-0.24665231727422607
965,76874.65,76874.66,19:25:39,76874.655,76874.65181672371,0.010000000009313226,-0.5176301651262706
966,76870.0,76870.01,19:25:44,76870.005,76870.00025251547,0.00999999999476131,-0.3811611632465601
967,76870.0,76870.01,19:25:49,76870.005,76870.00541561692,0.00999999999476131,-0.014034602509477793
968,76870.0,76870.01,19:25:54,76870.005,76870.00514471321,0.00999999999476131,-0.014566908531182962
969,76878.29,76878.3,19:25:59,76878.295,76878.29693047085,0.010000000009313226,0.28140316379884234
970,76878.29,76878.3,19:26:04,76878.295,76878.29827644203,0.010000000009313226,0.3070573356398473
971,76888.32,76888.33,19:26:09,76888.32500000001,76888.32730849234,0.00999999999476131,0.3229387657445921
972,76888.32,76888.33,19:26:14,76888.32500000001,76888.32667706478,0.00999999999476131,0.17558050779043677
973,76888.32,76888.33,19:26:19,76888.32500000001,76888.3269768547,0.00999999999476131,0.25140981092334475
974,76888.32,76888.33,19:26:24,76888.32500000001,76888.32686871475,0.00999999999476131,0.2573791833709628
975,76888.32,76888.33,19:26:29,76888.32500000001,76888.32696396223,0.00999999999476131,0.2538438638385331
976,76888.32,76888.33,19:26:34,76888.32500000001,76888.32654341568,0.00999999999476131,0.2380219351584893
977,76888.32,76888.33,19:26:39,76888.32500000001,76888.32319128887,0.00999999999476131,-0.007599072787723726
978,76888.32,76888.33,19:26:44,76888.32500000001,76888.32641147294,0.00999999999476131,0.2745517403955914
979,76888.32,76888.33,19:26:49,76888.32500000001,76888.32326290676,0.00999999999476131,-0.0058728893649103355
980,76888.32,76888.33,19:26:54,76888.32500000001,76888.32305659688,0.00999999999476131,-0.023550744112168533
981,76877.69,76877.7,19:26:59,76877.695,76877.6902183539,0.00999999999476131,-0.6544401203440771
982,76877.21,76877.22,19:27:04,76877.215,76877.21099135272,0.00999999999476131,-0.4626022293858436
983,76877.21,76877.22,19:27:09,76877.215,76877.2128444801,0.00999999999476131,-0.1928872737339001
984,76877.21,76877.22,19:27:14,76877.215,76877.21453889481,0.00999999999476131,-0.1067747441864804
985,76877.21,76877.22,19:27:19,76877.215,76877.21626727754,0.00999999999476131,0.004271305964743046
986,76877.21,76877.22,19:27:24,76877.215,76877.21587694086,0.00999999999476131,-0.016264222690732882
987,76877.21,76877.22,19:27:29,76877.215,76877.21647503226,0.00999999999476131,0.26004479927109975
988,76877.21,76877.22,19:27:34,76877.215,76877.21661814296,0.00999999999476131,0.1555061325809968
